NID,YR,SC,PR,GR,ED,LD,ER,IT,NPS,ITD
358211,2018,28,,11,43320,NULL,,,,
358212,2018,23,,9,43320,NULL,,,,
358219,2018,25,S,9,43320,NULL,,,,
358220,2017,28,,9,42956,NULL,,,,
358220,2018,28,,10,43320,NULL,,,,
358228,2017,25,,11,42956,NULL,,,,
358248,2017,21,,11,42956,NULL,,,,
358250,2017,61,I,9,43208,NULL,,,,
358251,2018,38,S,7,43320,NULL,,,,
358254,2018,28,,9,43320,NULL,,,,
358255,2018,35,,7,43320,NULL,,,,
358259,2018,25,S,9,43340,NULL,,S,,
358263,2017,68,S,10,42956,NULL,,,,
358269,2018,42,,7,43320,NULL,,,,
358271,2018,22,S,9,43320,NULL,,,,
358281,2018,32,S,7,43320,NULL,,,,
358282,2017,20,,9,42956,NULL,,,,
358282,2018,20,,10,43320,NULL,,,,
358284,2017,35,,7,42956,NULL,,,,
358288,2017,31,,7,42956,NULL,,O,,3.07E+13
358300,2017,25,,11,42956,NULL,,,,
358302,2018,27,,9,43320,NULL,,,,
358304,2017,42,,7,42956,NULL,,X,,
358304,2018,42,,8,43320,NULL,,X,,
358309,2017,22,,11,42956,NULL,,,,
358314,2018,44,,7,43320,NULL,,,,
358323,2018,44,,7,43320,NULL,,,,
358324,2017,28,,9,42956,NULL,,,,
358324,2018,28,,10,43320,NULL,,,,
358326,2018,20,,9,43320,NULL,,,,
358332,2017,21,,9,42956,NULL,,,,
358332,2018,21,,10,43320,NULL,,,,
358337,2017,23,,10,42956,NULL,,,,
358337,2018,23,,11,43320,NULL,,,,
358338,2018,32,,7,43320,NULL,,,,
358340,2018,24,,9,43320,NULL,,,,
358343,2017,21,,11,42956,NULL,,I,,
358348,2017,28,,9,42956,NULL,,,,
358348,2018,28,,10,43320,NULL,,,,
358352,2017,24,,10,42956,NULL,,,,
358352,2018,24,,11,43320,NULL,,,,
358354,2017,42,,11,42956,NULL,,,,
358354,2018,42,,12,43320,NULL,,,,
358359,2018,38,,7,43320,NULL,,,,
358369,2017,27,,11,42956,NULL,,,,
358373,2017,24,,10,42956,NULL,,,,
358373,2018,24,,11,43320,NULL,,,,
358377,2017,21,S,9,42956,NULL,,,,
358377,2018,21,S,10,43320,NULL,,,,
358378,2017,25,,9,42956,NULL,,,,
358378,2017,421,C,9,43108,NULL,,,,
358378,2018,25,,10,43320,NULL,,,,
358383,2017,23,,10,42956,NULL,,,,
358383,2018,23,,11,43320,NULL,,,,
358384,2018,24,,10,43357,NULL,,,,
358385,2017,421,C,12,42956,NULL,,,,
358387,2017,23,,11,42956,NULL,,,,
358390,2017,44,,7,42956,NULL,,O,,3.07E+13
358391,2017,34,,7,42956,NULL,,,,
358393,2017,24,,11,42956,NULL,,I,,3.07E+13
358395,2017,40,,7,42956,NULL,,,,
358397,2018,32,,7,43320,NULL,,,,
358401,2017,20,,10,43117,NULL,,,,
358401,2018,20,,11,43320,NULL,,,,
358402,2017,44,,7,42956,NULL,,,,
358403,2018,20,,9,43320,NULL,,,,
358410,2018,24,,9,43320,NULL,,,,
358416,2018,40,,7,43320,NULL,,,,
358419,2017,28,,11,42956,NULL,,,,
358420,2018,28,,9,43320,NULL,,,,
358423,2017,21,,9,42956,NULL,,O,,3.07E+13
358423,2018,21,,10,43332,NULL,,O,,3.07E+13
358424,2017,37,,7,42956,NULL,,,,
358425,2017,25,,9,42956,NULL,,,,
358425,2018,25,,10,43320,NULL,,,,
358428,2018,24,,9,43320,NULL,,,,
358442,2017,31,,7,42956,NULL,,,,
358443,2018,20,,9,43320,NULL,,6,,3.07E+13
358444,2017,61,I,9,43206,NULL,,,,
358445,2017,31,,7,42956,NULL,,,,
358447,2017,40,,7,42956,NULL,,O,,3.07E+13
358451,2018,21,,10,43320,NULL,,,,
358452,2017,25,,9,42956,NULL,,,,
358452,2017,421,C,9,43108,NULL,,,,
358452,2018,25,,10,43320,NULL,,,,
358459,2017,23,,10,42956,NULL,,,,
358459,2018,23,,11,43320,NULL,,,,
358461,2017,35,,7,42956,NULL,,,,
358466,2017,37,,7,42956,NULL,,,,
358468,2017,32,,7,42956,NULL,,,,
358471,2017,22,,9,42956,NULL,,1,,3.07E+11
358471,2018,22,,10,43320,NULL,,1,,3.07E+11
358475,2018,25,,9,43320,NULL,,I,,
358478,2017,21,,10,42956,NULL,,,,
358478,2018,21,,11,43320,NULL,,,,
358482,2017,34,,7,42956,NULL,,,,
358496,2017,21,,9,42956,NULL,,,,
358496,2018,21,,10,43320,NULL,,,,
358502,2017,20,,11,42956,NULL,,,,
358504,2018,25,,10,43320,NULL,,I,,
358506,2017,40,,7,42956,NULL,,,,
358507,2018,35,,7,43320,NULL,,,,
358511,2017,44,,7,42956,NULL,,O,,3.07E+13
358514,2018,44,,7,43320,NULL,,,,
358515,2017,20,,9,42956,NULL,,,,
358515,2018,20,,10,43320,NULL,,,,
358516,2017,22,,9,42956,NULL,,,,
358516,2018,22,,10,43320,NULL,,,,
358519,2018,28,,9,43320,NULL,,,,
358521,2017,21,,9,42956,NULL,,,,
358522,2017,31,,7,43160,NULL,,,,3.07E+13
358523,2017,34,,7,42956,NULL,,,,
358524,2017,23,,10,42956,NULL,,,,
358524,2018,23,,11,43320,NULL,,6,,3.07E+13
358527,2017,40,,7,42956,NULL,,,,
358530,2017,22,S,10,42969,NULL,,,,
358530,2018,22,S,11,43320,NULL,,,,
358532,2017,28,,11,42956,NULL,,,,
358533,2018,44,,7,43320,NULL,,O,,3.07E+13
358542,2017,35,,7,42956,NULL,,,,
358544,2017,24,H,9,43146,NULL,,,,
358544,2018,24,,10,43320,NULL,,,,
358545,2017,47,S,14,42956,NULL,,,,
358545,2018,47,S,16,43320,NULL,,,,
358549,2017,21,S,14,42956,NULL,,,,
358551,2017,34,,7,42956,NULL,,I,,
358553,2017,27,,9,42956,NULL,,O,,3.07E+13
358553,2018,27,,10,43320,NULL,,O,,3.07E+13
358554,2017,27,,11,42956,NULL,,,,
358558,2017,20,,10,42956,NULL,,,,
358558,2017,421,C,10,42956,NULL,,,,
358558,2018,20,,11,43320,NULL,,,,
358562,2017,25,,9,42956,NULL,,I,,
358562,2018,25,,10,43320,NULL,,I,,
358565,2018,31,,7,43320,NULL,,,,
358568,2017,25,,10,42956,NULL,,,,
358583,2017,20,S,10,42956,NULL,,,,
358583,2018,20,S,11,43320,NULL,,,,
358585,2017,28,,9,42956,NULL,,,,
358585,2018,28,,10,43320,NULL,,,,
358589,2018,28,,9,43320,NULL,,,,
358597,2018,25,,9,43320,NULL,,I,,
358599,2017,42,,8,42956,NULL,,X,,
358599,2018,42,,9,43320,NULL,,X,,
358600,2017,20,,10,42956,NULL,,,,
358600,2018,20,,11,43320,NULL,,,,
358603,2017,24,,9,42956,NULL,,,,
358603,2018,24,,10,43320,NULL,,,,
358604,2018,24,,11,43473,NULL,,,,
358605,2017,37,,7,42956,NULL,,,,
358608,2017,24,S,10,42956,NULL,,,,
358608,2018,24,S,11,43320,NULL,,,,
358614,2017,31,,7,42956,NULL,,,,
358616,2017,21,,9,42956,NULL,,,,
358616,2018,21,,10,43320,NULL,,,,
358618,2018,44,,7,43570,NULL,,,,
358624,2018,38,,7,43320,NULL,,,,
358626,2017,25,,10,42956,NULL,,,,
358626,2018,25,,11,43572,NULL,,,,
358634,2017,44,,7,42956,NULL,,,,
358635,2018,23,,9,43320,NULL,,,,
358640,2018,23,,9,43320,NULL,,,,
358641,2017,37,,7,42956,NULL,,,,
358643,2017,22,,9,42956,NULL,,,,
358643,2018,22,,10,43320,NULL,,,,
358660,2017,42,,8,42956,NULL,,X,,
358660,2018,42,,9,43320,NULL,,X,,
358666,2018,31,,7,43320,NULL,,,,
358670,2018,31,,7,43320,NULL,,O,,3.07E+13
358672,2017,28,,11,42956,NULL,,,,
358673,2017,23,,11,42956,NULL,,,,
358677,2018,25,,9,43320,NULL,,,,
358682,2018,44,,7,43320,NULL,,,,
358686,2018,38,,7,43368,NULL,,,,
358690,2017,23,,9,42956,NULL,,,,
358690,2018,23,,10,43320,NULL,,,,
358691,2017,35,,7,42956,NULL,,,,
358692,2018,37,,7,43320,NULL,,,,
358694,2017,42,,11,42956,NULL,,,,
358694,2018,42,,12,43320,NULL,,,,
358696,2017,24,,11,42956,NULL,,I,,3.07E+13
358700,2017,34,S,7,42956,NULL,,I,,
358701,2018,44,,7,43320,NULL,,O,,3.07E+13
358702,2017,31,,7,43046,NULL,,,,
358709,2017,37,,7,42956,NULL,,,,
358714,2017,20,,9,42956,NULL,,,,
358714,2018,20,,10,43320,NULL,,,,
358716,2017,28,,11,42956,NULL,,,,
358719,2017,24,,9,42956,NULL,,,,
358719,2018,24,,10,43320,NULL,,,,
358722,2017,68,,11,43108,NULL,,I,,3.07E+13
358724,2017,27,,11,42956,NULL,,,,
358725,2017,40,S,7,42956,NULL,,,,
358726,2017,28,,11,42956,NULL,,,,
358731,2018,40,,7,43320,NULL,,,,
358735,2017,68,,11,43109,NULL,,,,
358744,2017,20,,10,42956,NULL,,,,
358744,2018,20,,11,43320,NULL,,,,
358750,2017,21,,10,42956,NULL,,,,
358750,2018,21,,11,43320,NULL,,,,
358751,2017,23,,9,42956,NULL,,,,
358751,2018,23,,10,43320,NULL,,,,
358753,2017,44,,7,42956,NULL,,O,,3.07E+13
358754,2017,40,,7,42956,NULL,,,,
358760,2017,20,,10,42956,NULL,,,,
358760,2018,20,,11,43320,NULL,,,,
358763,2018,44,,7,43320,NULL,,,,
358766,2017,22,,9,42956,NULL,,,,
358766,2018,22,,10,43320,NULL,,,,
358767,2018,21,S,9,43320,NULL,,6,,3.07E+13
358770,2018,25,,9,43320,NULL,,I,,
358774,2017,20,,11,42956,NULL,,,,
358776,2018,28,,9,43320,NULL,,,,
358786,2017,27,S,9,42956,NULL,,O,,3.07E+13
358786,2018,27,S,10,43320,NULL,,O,,3.07E+13
358793,2017,20,,9,42956,NULL,,,,
358793,2018,20,,10,43320,NULL,,,,
358796,2017,35,S,7,42956,NULL,,,,
358797,2017,20,,9,43073,NULL,,,,
358801,2018,31,,7,43320,NULL,,,,
358810,2017,34,,7,42956,NULL,,,,
358811,2017,25,,9,42956,NULL,,O,,
358811,2018,25,,10,43320,NULL,,O,,
358815,2017,23,,11,42956,NULL,,I,,
358821,2017,25,,10,42956,NULL,,,,
358821,2018,25,,11,43320,NULL,,,,
358826,2018,34,,7,43320,NULL,,O,,3.07E+13
358832,2017,27,,9,43178,NULL,,,,
358832,2018,27,,10,43320,NULL,,,,
358833,2018,27,,9,43320,NULL,,,,
358835,2017,27,,9,42956,NULL,,O,,3.07E+13
358835,2018,27,,10,43320,NULL,,O,,3.07E+13
358836,2018,25,,9,43320,NULL,,,,
358838,2018,21,,9,43320,NULL,,,,
358844,2017,21,,11,42956,NULL,,,,
358846,2017,23,,10,42956,NULL,,,,
358846,2018,61,I,11,43483,NULL,,,,
358847,2018,25,,9,43320,NULL,,I,,
358861,2018,37,,7,43320,NULL,,,,
358864,2017,23,,11,42956,NULL,,,,
358867,2018,44,,7,43320,NULL,,,,
358870,2017,20,S,10,42956,NULL,,,,
358870,2018,20,S,11,43320,NULL,,,,
358874,2017,27,,10,42956,NULL,,,,
358874,2018,27,,11,43320,NULL,,,,
358878,2017,61,I,11,43129,NULL,,,,
358884,2017,28,,9,42956,NULL,,O,,3.07E+13
358884,2018,28,,10,43320,NULL,,O,,3.07E+13
358888,2017,24,S,9,43087,NULL,,,,
358888,2018,24,S,10,43320,NULL,,,,
358889,2018,34,,7,43320,NULL,,1,,1.96E+11
358891,2017,25,,9,42956,NULL,,,,
358891,2018,25,,10,43320,NULL,,,,
358898,2018,27,,9,43320,NULL,,,,
358899,2017,28,,10,42956,NULL,,,,
358899,2018,28,,11,43320,NULL,,,,
358901,2017,42,,10,42956,NULL,,,,
358901,2018,42,,11,43320,NULL,,,,
358911,2018,37,,7,43320,NULL,,,,
358913,2017,27,,10,42956,NULL,,O,,3.07E+13
358913,2018,27,,11,43320,NULL,,O,,3.07E+13
358916,2018,44,,7,43320,NULL,,,,
358920,2018,28,,9,43320,NULL,,,,
358924,2017,20,,10,42956,NULL,,,,
358924,2018,201,I,11,43472,NULL,,,,
358929,2018,35,,7,43320,NULL,,,,
358930,2017,22,,9,42956,NULL,,,,
358930,2018,22,,10,43320,NULL,,,,
358934,2017,40,,7,42956,NULL,,I,,
358940,2017,28,,10,42956,NULL,,6,,3.07E+13
358940,2018,28,,11,43320,NULL,,1,,3.07E+11
358942,2017,22,,9,42956,NULL,,,,
358942,2018,22,,10,43320,NULL,,,,
358945,2018,28,,9,43320,NULL,,,,
358946,2017,24,,11,42956,NULL,,,,
358951,2017,40,,7,42964,NULL,,1,,3.07E+13
358952,2017,44,,7,42957,NULL,,,,
358961,2017,24,S,10,42956,NULL,,,,
358961,2018,24,S,11,43320,NULL,,,,
358962,2017,24,,10,42956,NULL,,,,
358962,2018,24,,11,43320,NULL,,,,
358966,2018,34,,7,43320,NULL,,,,
358967,2017,20,,9,42956,NULL,,,,
358967,2018,20,,10,43320,NULL,,,,
358969,2017,24,,10,42956,NULL,,,,
358969,2018,24,,11,43320,NULL,,,,
358973,2017,27,,11,42956,NULL,,,,
358974,2018,31,,7,43320,NULL,,,,
358980,2017,32,,7,42956,NULL,,,,
358985,2018,31,,7,43320,NULL,,,,
358987,2017,38,,7,42956,NULL,,,,
358995,2017,28,,11,42956,NULL,,,,
359003,2018,37,,7,43320,NULL,,,,
359004,2018,31,,7,43320,NULL,,,,
359006,2017,27,,10,42956,NULL,,O,,3.07E+13
359006,2018,27,,11,43320,NULL,,O,,3.07E+13
359010,2018,31,,7,43320,NULL,,,,
359014,2017,27,,11,42956,NULL,,,,
359015,2017,23,,9,42956,NULL,,,,
359015,2018,23,,10,43320,NULL,,,,
359017,2018,31,,7,43320,NULL,,,,
359022,2018,22,,9,43320,NULL,,,,
359025,2017,23,,10,42956,NULL,,,,
359025,2018,23,,11,43320,NULL,,,,
359026,2018,25,,9,43320,NULL,,O,,3.07E+13
359028,2017,40,H,7,42956,NULL,,,,
359035,2018,20,,9,43320,NULL,,,,
359042,2017,24,,11,42956,NULL,,,,
359043,2017,28,,9,42956,NULL,,O,,3.07E+13
359043,2018,28,,10,43320,NULL,,O,,3.07E+13
359044,2018,44,,7,43353,NULL,,,,
359050,2017,23,,10,42956,NULL,,O,,
359050,2018,23,,11,43320,NULL,,O,,
359052,2017,25,,10,42956,NULL,,,,
359052,2018,25,,11,43320,NULL,,,,
359053,2017,20,,10,42956,NULL,,,,
359053,2018,20,,11,43320,NULL,,,,
359056,2017,21,S,9,42956,NULL,,,,
359057,2017,28,,9,43052,NULL,,,,
359057,2018,28,,10,43320,NULL,,,,
359058,2017,61,I,8,43047,NULL,,,,
359058,2018,24,,9,43473,NULL,,,,
359067,2017,24,,11,42956,NULL,,,,
359068,2017,20,,10,42956,NULL,,,,
359068,2018,20,,11,43320,NULL,,,,
359070,2018,27,,9,43320,NULL,,,,
359072,2017,42,,11,42956,NULL,,,,
359072,2018,42,,12,43320,NULL,,,,
359082,2017,34,,7,42956,NULL,,,,
359084,2018,25,,9,43320,NULL,,,,
359091,2017,22,,11,42956,NULL,,1,,3.07E+11
359093,2018,40,,7,43320,NULL,,,,
359094,2017,37,,7,42956,NULL,,,,
359112,2017,42,,10,42956,NULL,,,,
359112,2018,42,,11,43320,NULL,,,,
359114,2017,44,,7,42956,NULL,,O,,3.07E+13
359122,2017,22,,9,43076,NULL,,,,
359126,2017,25,,9,42956,NULL,,,,
359126,2018,25,,10,43320,NULL,,,,
359130,2018,21,,9,43320,NULL,,,,
359131,2017,24,,9,42956,NULL,,,,
359133,2017,40,,7,42956,NULL,,,,
359135,2017,37,,7,42956,NULL,,,,
359139,2017,25,,9,42956,NULL,,,,
359149,2018,38,,7,43320,NULL,,,,
359151,2017,34,,7,42956,NULL,,O,,3.07E+13
359152,2017,25,,11,42956,NULL,,,,
359160,2017,42,,9,42956,NULL,,X,,
359160,2018,42,,10,43320,NULL,,X,,
359165,2017,35,,7,42956,NULL,,,,
359166,2018,44,,7,43320,NULL,,O,,3.07E+13
359169,2017,21,,10,42956,NULL,,,,
359169,2018,21,,11,43320,NULL,,,,
359171,2018,23,,9,43320,NULL,,,,
359177,2017,44,,7,42956,NULL,,,,
359183,2017,23,,9,42956,NULL,,,,
359183,2018,23,,10,43320,NULL,,,,
359193,2017,25,,9,43083,NULL,,,,
359200,2017,24,,10,42956,NULL,,,,
359200,2018,24,,11,43320,NULL,,,,
359201,2018,28,,9,43320,NULL,,,,
359202,2018,21,S,9,43320,NULL,,,,
359203,2018,28,,10,43320,NULL,,,,
359204,2017,27,,9,42956,NULL,,,,
359204,2018,27,,10,43320,NULL,,,,
359208,2017,25,,9,42956,NULL,,,,
359208,2018,25,,10,43320,NULL,,,,
359213,2017,44,,7,42956,NULL,,,,
359214,2017,47,S,7,42956,NULL,,,,
359214,2018,47,S,8,43320,NULL,,,,
359217,2018,31,,7,43320,NULL,,,,
359218,2017,23,,10,42956,NULL,,,,
359218,2018,23,,11,43472,NULL,,,,
359219,2018,27,,9,43320,NULL,,O,,3.07E+13
359220,2017,68,,11,43108,NULL,,,,
359224,2017,27,,9,42956,NULL,,,,
359224,2018,27,,10,43320,NULL,,,,
359225,2017,47,S,7,42956,NULL,,,,
359225,2018,47,S,8,43320,NULL,,,,
359226,2017,24,,9,42956,NULL,,,,
359226,2018,24,,10,43320,NULL,,,,
359229,2017,42,,11,42956,NULL,,,,
359229,2018,42,,12,43320,NULL,,,,
359230,2018,47,S,7,43320,NULL,,,,
359232,2018,28,,9,43320,NULL,,,,
359233,2017,28,,9,42956,NULL,,,,
359233,2018,28,,10,43320,NULL,,,,
359238,2018,44,,7,43320,NULL,,,,
359246,2017,31,,7,42956,NULL,,O,,3.07E+13
359248,2017,25,,9,42956,NULL,,,,
359248,2018,25,,10,43320,NULL,,,,
359251,2017,27,,9,42956,NULL,,O,,3.07E+13
359251,2018,27,,10,43320,NULL,,O,,3.07E+13
359253,2017,20,,9,42971,NULL,,,,
359253,2018,20,,10,43320,NULL,,,,
359266,2018,28,,9,43320,NULL,,,,
359268,2017,20,,11,42956,NULL,,,,
359269,2017,20,,9,42956,NULL,,I,,
359269,2018,68,,10,43570,NULL,,I,,
359270,2017,35,,7,42956,NULL,,,,
359272,2018,35,,7,43320,NULL,,,,
359273,2017,22,,11,42956,NULL,,,,
359275,2017,24,,10,42956,NULL,,6,,3.07E+13
359275,2018,24,,11,43320,NULL,,6,,3.07E+13
359283,2017,23,,10,42956,NULL,,,,
359283,2018,23,,11,43320,NULL,,,,
359290,2018,31,,7,43320,NULL,,I,,
359292,2017,23,,9,42956,NULL,,,,
359292,2018,23,,10,43320,NULL,,,,
359296,2017,20,,11,42956,NULL,,,,
359297,2017,27,,11,42956,NULL,,,,
359300,2018,21,,9,43320,NULL,,,,
359301,2017,421,C,12,42956,NULL,,,,
359305,2018,35,,7,43320,NULL,,,,
359308,2017,27,,9,42956,NULL,,,,
359308,2018,27,,10,43320,NULL,,,,
359311,2017,42,,11,42956,NULL,,,,
359311,2018,42,,12,43320,NULL,,,,
359312,2017,31,,7,42956,NULL,,,,
359317,2017,42,,11,42956,NULL,,,,
359317,2018,42,,12,43320,NULL,,,,
359327,2017,20,S,11,43042,NULL,,,,
359328,2017,22,,9,42956,NULL,,,,
359328,2018,22,,10,43320,NULL,,,,
359333,2017,40,,7,42956,NULL,,,,
359334,2018,40,,7,43320,NULL,,,,
359340,2017,21,,9,43209,NULL,,,,
359353,2017,20,,9,42956,NULL,,,,
359353,2018,20,,10,43320,NULL,,,,
359360,2017,20,,10,42956,NULL,,,,
359360,2018,20,,11,43320,NULL,,,,
359363,2018,20,,9,43320,NULL,,,,
359375,2017,20,,11,42956,NULL,,I,,3.07E+13
359376,2017,25,,11,42956,NULL,,,,
359382,2017,44,,7,42956,NULL,,O,,3.07E+13
359388,2018,25,,9,43320,NULL,,,,
359391,2018,22,,9,43320,NULL,,,,
359394,2017,44,,7,42956,NULL,,,,
359395,2017,25,,9,43144,NULL,,,,
359397,2017,44,,7,42956,NULL,,,,
359400,2017,38,,7,42956,NULL,,,,
359401,2017,20,,11,42956,NULL,,I,,3.07E+13
359403,2018,27,,9,43320,NULL,,,,
359404,2017,28,,11,42956,NULL,,,,
359407,2017,20,,9,42956,NULL,,O,,3.07E+13
359407,2018,20,,10,43320,NULL,,O,,3.07E+13
359409,2017,24,,10,42956,NULL,,,,
359409,2018,24,,11,43320,NULL,,,,
359417,2017,27,,9,42956,NULL,,,,
359417,2018,27,,10,43320,NULL,,,,
359424,2017,44,S,7,42956,NULL,,,,
359425,2018,24,S,9,43320,NULL,,I,,3.07E+13
359426,2017,35,,7,42956,NULL,,,,
359428,2017,35,,7,42956,NULL,,,,
359429,2017,23,,9,42956,NULL,,,,
359429,2018,23,,10,43320,NULL,,,,
359433,2017,684,S,14,42956,NULL,,,,
359437,2018,27,,9,43320,NULL,,,,
359438,2017,40,,7,43018,NULL,,,,
359440,2017,27,,11,42956,NULL,,,,
359448,2018,23,,9,43320,NULL,,,,
359459,2017,24,,10,42956,NULL,,,,
359459,2018,24,,11,43320,NULL,,,,
359461,2017,21,,10,43159,NULL,,,,
359462,2017,22,,11,42956,NULL,,,,
359465,2018,37,,7,43320,NULL,,,,
359467,2017,24,,10,42956,NULL,,,,
359467,2018,24,,11,43320,NULL,,,,
359468,2017,20,,9,42956,NULL,,,,
359468,2018,20,,10,43320,NULL,,,,
359473,2017,35,,7,42956,NULL,,,,
359478,2018,44,,7,43320,NULL,,,,
359479,2018,37,,7,43320,NULL,,,,
359483,2018,27,,9,43320,NULL,,,,
359484,2017,23,,10,42956,NULL,,,,
359484,2018,23,,11,43320,NULL,,,,
359489,2017,271,I,11,43026,NULL,,,,
359490,2018,23,,9,43320,NULL,,,,
359499,2017,28,,10,42956,NULL,,,,
359499,2018,28,,11,43320,NULL,,,,
359505,2017,20,,9,42956,NULL,,,,
359505,2018,20,,10,43320,NULL,,,,
359506,2017,25,,9,42956,NULL,,,,
359506,2018,25,,10,43320,NULL,,,,
359509,2017,42,,8,42956,NULL,,,,
359509,2018,42,,9,43320,NULL,,,,
359511,2018,22,,9,43320,NULL,,,,
359512,2017,23,,11,42956,NULL,,,,
359514,2017,20,,9,42956,NULL,,,,
359514,2018,20,,10,43320,NULL,,,,
359515,2017,20,,11,42956,NULL,,,,
359520,2017,25,,10,42956,NULL,,I,,
359520,2018,25,,11,43320,NULL,,I,,
359523,2017,20,,10,42956,NULL,,,,
359523,2018,20,,11,43320,NULL,,,,
359529,2017,40,,7,42956,NULL,,,,
359531,2017,24,,11,42956,NULL,,,,
359540,2017,27,,10,42956,NULL,,,,
359540,2018,27,,11,43320,NULL,,,,
359541,2017,42,,7,42956,NULL,,X,,
359541,2018,42,,8,43320,NULL,,X,,
359542,2017,25,,9,42956,NULL,,,,
359542,2018,25,,10,43320,NULL,,,,
359544,2017,27,,10,42956,NULL,,,,
359544,2017,421,C,10,42956,NULL,,,,
359544,2018,27,,11,43320,NULL,,,,
359545,2018,40,,7,43320,NULL,,,,
359552,2017,42,,9,42956,NULL,,,,
359552,2018,42,,10,43320,NULL,,,,
359557,2017,22,,9,42956,NULL,,O,,3.07E+13
359557,2018,22,,10,43320,NULL,,O,,3.07E+13
359558,2017,42,,7,42956,NULL,,,,
359558,2018,42,,8,43320,NULL,,,,
359560,2017,27,,10,42956,NULL,,1,,1.96E+13
359560,2018,27,,11,43320,NULL,,1,,1.96E+13
359565,2018,38,,7,43479,NULL,,,,
359567,2017,27,,10,42956,NULL,,I,,3.07E+13
359567,2018,27,,11,43320,NULL,,I,,3.07E+13
359579,2018,44,,7,43320,NULL,,O,,
359581,2018,31,,7,43320,NULL,,,,
359584,2017,37,,7,42956,NULL,,,,
359585,2017,23,S,9,42956,NULL,,,,
359585,2018,23,S,10,43320,NULL,,,,
359593,2017,22,,9,43052,NULL,,,,
359593,2018,22,,10,43320,NULL,,,,
359594,2017,40,,7,42956,NULL,,,,
359596,2017,20,,9,42956,NULL,,,,
359596,2018,20,,10,43320,NULL,,,,
359603,2018,22,,9,43320,NULL,,,,
359604,2017,23,,9,42956,NULL,,,,
359604,2018,23,,10,43320,NULL,,,,
359610,2018,37,,7,43320,NULL,,,,
359613,2017,21,,9,42956,NULL,,,,
359613,2018,21,,10,43320,NULL,,,,
359626,2018,28,,9,43320,NULL,,,,
359636,2017,23,,9,42956,NULL,,,,
359636,2018,23,,10,43320,NULL,,,,
359641,2017,27,S,11,42956,NULL,,,,
359643,2017,20,,9,42956,NULL,,,,
359643,2018,20,,10,43320,NULL,,,,
359645,2017,27,,11,42956,NULL,,,,
359652,2017,42,,9,42956,NULL,,,,
359652,2018,42,,10,43320,NULL,,,,
359656,2017,34,,7,42956,NULL,,,,
359659,2017,34,,7,42956,NULL,,,,
359661,2017,20,,12,43157,NULL,,,,
359662,2017,21,S,9,42956,NULL,,,,
359662,2018,21,S,10,43320,NULL,,,,
359666,2017,27,,11,42956,NULL,,,,
359668,2018,21,,9,43320,NULL,,,,
359670,2018,37,,7,43320,NULL,,,,
359672,2017,31,,7,42956,NULL,,,,
359676,2017,25,S,9,42956,NULL,,,,
359676,2018,25,S,10,43320,NULL,,,,
359683,2017,42,,7,42956,NULL,,,,
359683,2018,42,,8,43320,NULL,,,,
359686,2017,31,,7,42956,NULL,,,,
359687,2017,28,,9,42956,NULL,,,,
359687,2018,28,,10,43320,NULL,,,,
359688,2017,27,,10,42956,NULL,,,,
359688,2018,27,,11,43320,NULL,,,,
359692,2018,20,,9,43320,NULL,,,,
359693,2018,34,,7,43430,NULL,,,,
359695,2017,25,,9,42956,NULL,,,,
359695,2018,25,,10,43320,NULL,,,,
359696,2018,24,,9,43320,NULL,,,,
359700,2017,27,,10,42956,NULL,,,,
359700,2018,27,,11,43320,NULL,,,,
359702,2017,24,,10,42956,NULL,,,,
359702,2018,24,,11,43320,NULL,,,,
359703,2017,20,,11,42956,NULL,,,,
359703,2017,421,C,11,42956,NULL,,,,
359705,2017,21,,9,42956,NULL,,O,,3.07E+13
359705,2018,21,,10,43320,NULL,,O,,3.07E+13
359715,2017,20,,9,42956,NULL,,,,
359715,2018,20,,10,43320,NULL,,,,
359716,2017,35,,7,42956,NULL,,,,
359720,2017,22,,10,42956,NULL,,,,
359720,2018,22,,11,43320,NULL,,,,
359729,2017,34,,7,42956,NULL,,,,
359730,2017,27,,9,42956,NULL,,,,
359730,2018,27,,10,43320,NULL,,,,
359733,2017,20,,10,42956,NULL,,,,
359733,2018,20,,11,43320,NULL,,,,
359738,2017,23,,11,42956,NULL,,,,
359741,2017,25,,11,42956,NULL,,,,
359743,2017,20,,10,42956,NULL,,,,
359743,2018,20,,11,43320,NULL,,,,
359747,2017,28,,9,42956,NULL,,O,,3.07E+13
359747,2018,28,,10,43320,NULL,,O,,3.07E+13
359748,2017,20,,10,42956,NULL,,,,
359748,2018,20,,11,43320,NULL,,,,
359760,2017,24,,11,42956,NULL,,,,20
359762,2017,61,I,11,42956,NULL,,,,
359763,2018,20,,9,43320,NULL,,,,
359765,2018,21,,11,43510,NULL,,I,,
359767,2017,42,,10,42956,NULL,,,,
359767,2018,42,,11,43320,NULL,,,,
359777,2018,40,,7,43320,NULL,,,,
359779,2017,24,,9,42956,NULL,,,,
359779,2018,24,,10,43320,NULL,,,,
359780,2017,21,,10,42956,NULL,,,,
359780,2018,21,,11,43320,NULL,,,,
359786,2018,20,,9,43320,NULL,,,,
359787,2017,21,,10,42956,NULL,,,,
359787,2018,21,,11,43320,NULL,,,,
359788,2017,68,,12,43224,NULL,,,,
359792,2017,27,,11,42956,NULL,,I,,3.07E+13
359796,2018,20,,9,43432,NULL,,,,
